# lat	lon	geoid_height_m
48.872000000000000	18.830000000000002	-32768.0000000
48.872000000000000	18.856000000000002	-32768.0000000
48.872000000000000	18.882000000000001	-32768.0000000
48.872000000000000	18.908000000000001	-32768.0000000
48.872000000000000	18.934000000000001	-32768.0000000
48.872000000000000	18.960000000000001	-32768.0000000
48.872000000000000	18.986000000000001	-32768.0000000
48.872000000000000	19.012000000000000	-32768.0000000
48.872000000000000	19.038000000000000	-32768.0000000
48.872000000000000	19.064000000000000	-32768.0000000
48.872000000000000	19.090000000000000	-32768.0000000
48.872000000000000	19.116000000000000	-32768.0000000
48.872000000000000	19.142000000000003	-32768.0000000
48.872000000000000	19.168000000000003	-32768.0000000
48.872000000000000	19.194000000000003	-32768.0000000
48.872000000000000	19.220000000000002	-32768.0000000
48.872000000000000	19.246000000000002	-32768.0000000
48.872000000000000	19.272000000000002	-32768.0000000
48.872000000000000	19.298000000000002	-32768.0000000
48.872000000000000	19.324000000000002	-32768.0000000
48.872000000000000	19.350000000000001	-32768.0000000
48.872000000000000	19.376000000000001	-32768.0000000
48.872000000000000	19.402000000000001	-32768.0000000
48.872000000000000	19.428000000000001	-32768.0000000
48.872000000000000	19.454000000000001	-32768.0000000
48.872000000000000	19.480000000000000	-32768.0000000
48.872000000000000	19.506000000000000	-32768.0000000
48.872000000000000	19.532000000000000	-32768.0000000
48.872000000000000	19.558000000000000	-32768.0000000
48.872000000000000	19.584000000000003	-32768.0000000
48.872000000000000	19.609999999999999	-32768.0000000
48.872000000000000	19.636000000000003	-32768.0000000
48.872000000000000	19.662000000000003	-32768.0000000
48.872000000000000	19.688000000000002	-32768.0000000
48.872000000000000	19.714000000000002	-32768.0000000
48.872000000000000	19.740000000000002	-32768.0000000
48.872000000000000	19.766000000000002	-32768.0000000
48.872000000000000	19.792000000000002	-32768.0000000
48.872000000000000	19.818000000000001	-32768.0000000
48.872000000000000	19.844000000000001	-32768.0000000
48.872000000000000	19.870000000000001	-32768.0000000
48.872000000000000	19.896000000000001	-32768.0000000
48.872000000000000	19.922000000000001	-32768.0000000
