# lat	lon	lat_offset_arcsec	lon_offset_arcsec
48.861111111111114	16.222222222222221	0.0000000	-0.0000000
48.861111111111114	16.250000000000000	0.0000000	-0.0000000
48.861111111111114	16.277777777777779	0.0000000	-0.0000000
48.861111111111114	16.305555555555554	0.0000000	-0.0000000
48.861111111111114	16.333333333333332	0.0000000	-0.0000000
48.861111111111114	16.361111111111111	0.0000000	-0.0000000
48.861111111111114	16.388888888888889	0.0000000	-0.0000000
48.861111111111114	16.416666666666668	0.0000000	-0.0000000
48.861111111111114	16.444444444444443	0.0000000	-0.0000000
48.861111111111114	16.472222222222221	0.0000000	-0.0000000
48.861111111111114	16.500000000000000	0.0000000	-0.0000000
48.861111111111114	16.527777777777779	0.0000000	-0.0000000
48.861111111111114	16.555555555555554	0.0000000	-0.0000000
48.861111111111114	16.583333333333332	0.0000000	-0.0000000
48.861111111111114	16.611111111111111	0.0000000	-0.0000000
48.861111111111114	16.638888888888889	0.0000000	-0.0000000
48.861111111111114	16.666666666666668	0.0000000	-0.0000000
48.861111111111114	16.694444444444443	0.0000000	-0.0000000
48.861111111111114	16.722222222222221	0.0000000	-0.0000000
48.861111111111114	16.750000000000000	0.0000000	-0.0000000
48.861111111111114	16.777777777777779	0.0000000	-0.0000000
48.861111111111114	16.805555555555554	0.0000000	-0.0000000
48.861111111111114	16.833333333333332	0.0000000	-0.0000000
48.861111111111114	16.861111111111111	0.0000000	-0.0000000
48.861111111111114	16.888888888888889	0.0000000	-0.0000000
48.861111111111114	16.916666666666668	0.0000000	-0.0000000
48.861111111111114	16.944444444444443	0.0000000	-0.0000000
48.861111111111114	16.972222222222221	0.0000000	-0.0000000
48.861111111111114	17.000000000000000	0.0000000	-0.0000000
48.861111111111114	17.027777777777779	0.0000000	-0.0000000
48.861111111111114	17.055555555555554	0.0000000	-0.0000000
48.861111111111114	17.083333333333332	0.0000000	-0.0000000
48.861111111111114	17.111111111111111	0.0000000	-0.0000000
48.861111111111114	17.138888888888889	0.0000000	-0.0000000
48.861111111111114	17.166666666666668	0.0000000	-0.0000000
48.861111111111114	17.194444444444443	0.0000000	-0.0000000
48.861111111111114	17.222222222222221	0.0000000	-0.0000000
48.861111111111114	17.250000000000000	0.0000000	-0.0000000
48.861111111111114	17.277777777777779	0.0000000	-0.0000000
48.861111111111114	17.305555555555554	0.0000000	-0.0000000
48.861111111111114	17.333333333333332	0.0000000	-0.0000000
48.861111111111114	17.361111111111111	0.0000000	-0.0000000
48.861111111111114	17.388888888888889	0.0000000	-0.0000000
48.861111111111114	17.416666666666668	0.0000000	-0.0000000
48.861111111111114	17.444444444444443	0.0000000	-0.0000000
48.861111111111114	17.472222222222221	0.0000000	-0.0000000
48.861111111111114	17.500000000000000	0.0000000	-0.0000000
48.861111111111114	17.527777777777779	0.0000000	-0.0000000
48.861111111111114	17.555555555555554	0.0000000	-0.0000000
48.861111111111114	17.583333333333332	0.0000000	-0.0000000
48.861111111111114	17.611111111111111	0.0000000	-0.0000000
48.861111111111114	17.638888888888889	0.0000000	-0.0000000
48.861111111111114	17.666666666666664	0.0000000	-0.0000000
48.861111111111114	17.694444444444443	0.0000000	-0.0000000
48.861111111111114	17.722222222222221	0.0000000	-0.0000000
48.861111111111114	17.750000000000000	0.0000000	-0.0000000
48.861111111111114	17.777777777777779	0.0000000	-0.0000000
48.861111111111114	17.805555555555554	0.0000000	-0.0000000
48.861111111111114	17.833333333333332	0.0000000	-0.0000000
48.861111111111114	17.861111111111111	0.0000000	-0.0000000
48.861111111111114	17.888888888888889	0.0000000	-0.0000000
48.861111111111114	17.916666666666664	0.0000000	-0.0000000
48.861111111111114	17.944444444444443	0.0000000	-0.0000000
48.861111111111114	17.972222222222221	0.0000000	-0.0000000
48.861111111111114	18.000000000000000	0.0000000	-0.0000000
48.861111111111114	18.027777777777779	0.0000000	-0.0000000
48.861111111111114	18.055555555555554	0.0000000	-0.0000000
48.861111111111114	18.083333333333332	0.0000000	-0.0000000
48.861111111111114	18.111111111111111	0.0000000	-0.0000000
48.861111111111114	18.138888888888889	0.0000000	-0.0000000
48.861111111111114	18.166666666666664	0.0000000	-0.0000000
48.861111111111114	18.194444444444443	0.0000000	-0.0000000
48.861111111111114	18.222222222222221	0.0000000	-0.0000000
48.861111111111114	18.250000000000000	0.0000000	-0.0000000
48.861111111111114	18.277777777777779	0.0000000	-0.0000000
48.861111111111114	18.305555555555554	0.0000000	-0.0000000
48.861111111111114	18.333333333333332	0.0000000	-0.0000000
48.861111111111114	18.361111111111111	0.0000000	-0.0000000
48.861111111111114	18.388888888888889	0.0000000	-0.0000000
48.861111111111114	18.416666666666664	0.0000000	-0.0000000
