// wgseov-wgs84-eov(fi, la, dy, dx, dz)
46.7550	17.2236	0.33629	-0.26453	0.20230
46.8000	17.2236	0.34254	-0.07649	0.17101
46.8450	17.2236	0.33096	-0.33038	0.13571
46.8900	17.2236	0.33321	-0.14540	0.10141
46.9350	17.2236	0.31335	-0.38649	0.09610
46.9800	17.2236	0.30404	-0.19784	0.14178
47.0250	17.2236	0.28133	-0.44140	0.19045
47.0700	17.2236	0.28988	-0.26535	0.23312
47.1150	17.2236	0.27975	-0.50166	0.28677
47.1600	17.2236	0.27459	-0.32848	0.36342
47.2050	17.2236	0.25146	-0.57979	0.43306
47.2500	17.2236	0.23501	-0.40476	0.52169
47.2950	17.2236	0.24220	-0.21239	0.55132
47.3400	17.2236	0.21300	-0.46173	0.59994
47.3850	17.2236	0.19605	-0.28191	0.63155
47.4300	17.2236	0.18641	-0.51795	0.71315
47.4750	17.2236	0.18273	-0.33595	0.73974
47.5200	17.2236	0.15908	-0.57796	0.80733
47.5650	17.2236	0.15212	-0.38606	0.85091
47.6100	17.2236	0.12889	-0.60932	0.90948
47.6550	17.2236	0.10705	-0.41980	0.97504
47.7000	17.2236	0.07767	-0.63858	1.01959
47.7450	17.2236	0.05039	-0.43872	1.05914
47.7900	17.2236	0.01727	-0.64732	1.10668
47.8350	17.2236	-0.00302	-0.44139	1.14821
47.8800	17.2236	-0.02345	-0.64108	1.21173
47.9250	17.2236	-0.03933	-0.42138	1.23425
47.9700	17.2236	-0.05963	-0.62145	1.25976
48.0150	17.2236	-0.07069	-0.39926	1.27926
48.0600	17.2236	-0.09644	-0.59899	1.29975
45.9900	17.2890	0.27440	-0.14904	0.63196
46.0350	17.2890	0.28468	0.06008	0.64786
46.0800	17.2890	0.31384	-0.15054	0.68476
46.1250	17.2890	0.34083	0.04694	0.71865
46.1700	17.2890	0.37097	0.25350	0.73653
46.2150	17.2890	0.38458	0.03012	0.73940
46.2600	17.2890	0.41361	0.23162	0.73427
46.3050	17.2890	0.40682	0.00607	0.73212
46.3500	17.2890	0.39718	0.18926	0.70097
46.3950	17.2890	0.39645	-0.02674	0.66581
46.4400	17.2890	0.38858	0.16287	0.64264
46.4850	17.2890	0.37635	-0.06985	0.59146
46.5300	17.2890	0.39071	0.11591	0.58128
46.5750	17.2890	0.39042	-0.12379	0.48709
46.6200	17.2890	0.40145	0.06586	0.45589
46.6650	17.2890	0.39056	-0.16910	0.29868
46.7100	17.2890	0.38871	0.00816	0.25546
46.7550	17.2890	0.38366	-0.24831	0.17224
46.8000	17.2890	0.40037	-0.06570	0.10701
46.8450	17.2890	0.39061	-0.31996	0.03677
46.8900	17.2890	0.38533	-0.13327	0.04252
46.9350	17.2890	0.36830	-0.37659	0.02927
46.9800	17.2890	0.35548	-0.19010	0.05000
47.0250	17.2890	0.33764	-0.42875	0.07573
47.0700	17.2890	0.33672	-0.25671	0.16045
